id,V1,V2,V3,V4,V5,Class
3653,116.802292,171.045455,79.272727,334.136364,37.850183,1
3654,132.185824,174.464647,72.838384,340.909091,26.207059,1
3655,121.581656,222.714286,103.178571,811.232143,31.32633,1
3656,130.503101,174.443018,72.142857,282.817014,20.10002,1
3657,128.624771,187.440678,80.789346,347.104116,29.997974,1
3658,127.761571,200.651852,87.385185,506.585185,27.739306,1
3659,118.351586,209.980507,90.573099,568.520468,32.585666,1
3660,133.734408,182.066667,73.488889,340.188889,16.95155,1
3661,137.007843,199.918269,86.865385,526.072115,29.092366,1
3662,136.551682,201.025974,88.383117,514.272727,27.369896,1
3663,128.416608,204.751111,90.68,555.855556,35.928763,1
3664,119.97177,228.426316,103.447368,727.431579,22.629878,1
3665,134.666165,192.952381,80.190476,396.559524,24.36675,1
3666,127.214311,202.536723,92.259887,592.774011,49.223837,1
3667,121.503405,288.995283,177.240566,480.70283,24.990758,1
3668,122.242895,377.68662,270.806338,399.056338,27.160241,1
3669,132.777339,296.538117,189.860987,409.807175,36.129553,1
3670,125.104021,451.555556,331.388889,538.236111,47.559026,1
3671,135.870833,283.2,186.8,276.6,23.095935,1
3672,121.537109,334.53125,221.515625,385.359375,46.650836,1
3673,119.173492,274.636364,155.230769,519.314685,30.015941,1
3674,103.048611,337.777778,198.222222,441.111111,71.039026,1
3675,131.750661,277.010526,159.368421,463.473684,42.122673,1
3676,129.955678,231.395639,109.816199,611.246106,26.399696,1
3677,116.978698,252.528302,131.566038,582.490566,18.256314,1
3678,124.794504,319.258687,207.482626,508.80695,27.295886,1
3679,124.773218,249.108787,117.280335,647.654812,30.450338,1
3680,128.416733,187.223629,83.852321,271.818565,34.043546,1
3681,127.763106,218.205608,101.05296,524.613707,37.323841,1
3682,125.631746,230.082569,105.513762,667.082569,30.671622,1
3683,137.681497,203.88764,92.370787,372.595506,23.527081,1
3684,119.597015,212.071429,95.761905,587.904762,37.184539,1
3685,135.4375,234.947368,108.526316,570.684211,19.241719,1
3686,122.724891,201.448276,87.655172,359.344828,22.801005,1
3687,142.192537,227.02381,102.285714,661.404762,24.124171,1
3688,109.5,227.095238,99.619048,704.380952,28.241508,1
3689,132.574297,204.446809,91.085106,413.319149,38.310967,1
3690,132.419862,185.859375,79.796875,355.46875,20.70543,1
3691,127.753155,207.548387,92.395161,531.16129,29.961786,1
3692,119.460686,237.882353,110.378151,690.516807,26.422729,1
3693,124.233096,222.508108,100.243243,653.594595,29.598581,1
3694,119.330898,250.116667,119.716667,665.383333,33.613324,1
3695,140.638889,248.277778,117.888889,662.111111,42.366129,1
3696,139.704301,247.638298,119.617021,623.191489,20.959574,1
3697,135.493528,214.974359,101.25641,457.076923,24.410526,1
3698,127.080308,242.088435,112.401361,608.62585,37.404744,1
3699,120.596236,242.906911,116.163611,635.715092,28.087738,1
3700,126.666667,246.113208,143.849057,440.584906,35.59827,1
3701,127.808176,245.35,141.65,516.15,42.707954,1
3702,128.437222,264.113924,178.911392,357.139241,11.740518,1
3703,127.464432,296.97114,215.578644,304.529582,8.742673,1
3704,124.749895,277.513333,157.306667,550.973333,36.423253,1
3705,123.47263,278.234043,134.021277,736.446809,20.666881,1
3706,130.368239,267.654545,175.790909,356.218182,18.804993,1
3707,123.982684,257.818182,125.090909,678.75,23.384318,1
3708,126.750445,251.025078,124.996865,575.799373,43.974185,1
3709,129.809552,215.722222,113.402778,296.217593,41.775967,1
3710,128.549606,187.233177,83.622848,152.564945,10.311843,1
3711,124.147014,279.902439,168.97561,430.048781,35.118784,1
3712,130.171323,178.37386,76.182371,189.513678,10.487265,1
3713,126.463415,195,85.25,86.5,7.327175,1
3714,130.531856,204.565217,84.956522,263.826087,18.424115,1
3715,129.165171,187.903846,84.602564,242.730769,19.269332,1
3716,128.548035,222.364146,100.467787,653.120448,26.957586,1
3717,125.068279,229.418079,105.723164,698.785311,36.432655,1
3718,133.207193,234.3875,105.0125,794.55,36.520095,1
3719,121.420504,239.480769,110.538462,727.623077,26.838994,1
3720,125.38131,222.047438,102.159393,595.480076,32.53587,1
3721,141.41258,225.305085,105.237288,654.491525,34.755757,1
3722,123.292093,230.982906,110.74359,648.128205,31.529934,1
3723,126.01378,233.59375,112.71875,667.84375,27.522079,1
3724,114.596525,239.492308,109.030769,720.430769,25.952547,1
3725,128.507994,215.732558,97.244186,498.918605,50.794325,1
3726,120.633835,216.586567,101.164179,583.777612,36.541547,1
3727,132.826746,200.189655,91.12931,365.275862,26.978318,1
3728,135.882051,215.081633,108.591837,553.428571,29.080308,1
3729,140.135638,210.531915,93.978723,422.595745,26.347282,1
3730,131.405797,212.289199,96.777003,505.006969,30.536653,1
3731,139.76489,209.975,91.2,512.05,42.519378,1
3732,134.029501,198.192771,98.783133,430,40.8452,1
3733,121.299118,215.870787,99.292135,556.219101,20.875271,1
3734,131.554641,215.405567,101.198807,483.922465,39.677165,1
3735,134.826052,203.541936,94.490323,484.258065,34.126425,1
3736,118.026799,218.035088,101.467836,540.081871,34.351455,1
3737,119.013913,229.763889,109.194444,603.069444,39.392021,1
3738,126.255548,208.674033,91.98895,521.762431,35.92782,1
3739,127.778313,222.538462,106.384615,648.076923,32.668651,1
3740,131.049001,191.950249,85.338308,333.323383,31.302499,1
3741,135.581899,212.824219,97.632813,509.722656,32.463786,1
3742,126.820698,204.687898,93.273885,567.382166,27.608503,1
3743,130.637102,202.537634,91.456989,418.225807,30.380613,1
3744,116.386628,201.534884,94.651163,456.186047,42.587231,1
3745,134.312,202.436364,91.763636,467.036364,40.69441,1
3746,146.625,208.588235,88.705882,454,15.857715,1
3747,115.485507,219.807692,101.230769,551.615385,32.847325,1
3748,118.592933,220.631579,102.906433,670.052632,30.682458,1
3749,134.806533,193.32,86.546667,357.666667,23.801386,1
3750,128.844858,212.929578,96.211268,614.943662,31.116658,1
3751,123.536521,212.265861,96.087613,511.996979,28.601466,1
3752,119.188946,212.22449,102.469388,566.530612,22.858601,1
3753,134.451679,202.784038,91.788732,480.14554,35.499341,1
3754,125.046572,227.177515,108.33432,572.233728,30.763907,1
3755,121.209727,237.571429,109.191837,722.567347,30.977523,1
3756,134.119789,217.419708,98.60219,546.416058,30.872029,1
3757,126.353463,225.458015,106.305344,667.110687,34.282115,1
3758,122.026445,227.072423,106.066852,550.966574,36.811623,1
3759,126.805346,223.854701,106.962963,521.515669,29.902132,1
3760,122.167568,223.466667,103.380952,641.842857,24.732273,1
3761,132.851095,208.511628,99.302326,497.488372,37.147318,1
3762,145.277778,207.941177,95.823529,437.882353,20.938202,1
3763,134.461988,211.877451,101.627451,436.730392,33.915479,1
3764,134.667233,234.256757,114.72973,504.283784,44.557882,1
3765,101.369889,214.470588,111.117647,503.147059,19.518003,1
3766,126.98683,216.327206,100.665441,585.602941,34.323561,1
3767,122.080361,226.875,113.285714,460.458333,24.738455,1
3768,141,192.5,86.676471,401.764706,20.617647,1
3769,115.643678,239.9,121.9,610.333333,25.955148,1
3770,133.617801,218.9375,115.375,417.458333,27.501484,1
3771,123.782865,203.341463,90.390244,438.565041,30.539824,1
3772,125.782609,220.146417,109.043614,536.239875,24.863265,1
3773,148.46875,222.1,105.3,550.2,34.214763,1
3774,124.026356,218.910569,105.487805,594.939024,28.089855,1
3775,153.857143,237.6,117.733333,536.533333,19.011809,1
3776,134.665428,205.451613,96.543011,365.080645,30.571782,1
3777,117.083676,248.445652,137.423913,510.086957,27.053533,1
3778,137.68312,228.638554,113.168675,443.536145,34.983071,1
3779,120.595497,217.567901,104.432099,480.123457,33.600089,1
3780,118.364687,221.631579,112.684211,617,34.036002,1
3781,136.940014,219.191011,107.764045,496.359551,34.942205,1
3782,146.230769,214.153846,99.153846,509.153846,20.54091,1
3783,141.371324,254.147059,147.735294,462.705882,26.501045,1
3784,117.364666,236.918919,120.981982,485.333333,27.017443,1
3785,136.248016,229.2,119.978947,480.705263,34.138963,1
3786,122.452321,226.034608,110.783242,506.95082,33.628114,1
3787,130.32369,237.369565,128.897516,448.409938,30.513131,1
3788,123.523754,243.018519,128.666667,396,21.406703,1
3789,139.400568,230.863636,128.409091,420.954546,39.059395,1
3790,118.701068,237.304965,123.028369,485.567376,33.552444,1
3791,136.729167,217.6,97.533333,512.533333,28.84025,1
3792,104.375,236.923077,123.076923,603.461539,18.087885,1
3793,142.375828,223.894737,112.710526,474.605263,23.820776,1
3794,124.178204,211.839623,98.814465,481.669811,36.526492,1
3795,133.387052,226.844444,116.472222,432.166667,34.913708,1
3796,118.061957,228.728324,111.595376,451.595376,29.671808,1
3797,115.467298,240.479452,131.191781,463.178082,25.07606,1
3798,126.589325,224.704142,114.485207,415.118343,32.778044,1
3799,113.145833,222.476191,109.333333,602.476191,34.324185,1
3800,135.627566,243,117.976744,642.046512,54.445849,1
3801,132.414096,238.502591,130.373057,391.637306,40.861985,1
3802,117.001815,252.942857,147.714286,421.085714,12.687323,1
3803,119.281741,250.71875,120.958333,640.583333,33.743426,1
3804,120.95114,230.665339,116.705179,486,38.469832,1
3805,110,239.571429,131.77551,449.061225,23.221136,1
3806,126.125296,249.567723,150.527378,386.997118,27.306223,1
3807,142.143498,237.214286,109.714286,502.928571,28.588633,1
3808,137.783379,228.5,106.913044,514.804348,31.802141,1
3809,131.197615,188.279279,81.414414,253.810811,19.456661,1
3810,138.63388,221.565217,97.782609,436.434783,20.223982,1
3811,142.724215,217.321429,100.785714,472.357143,16.556143,1
3812,127.816822,241.402985,119.19403,587.970149,28.728688,1
3813,133.423591,206.893855,103.167598,295.100559,27.733278,1
3814,101.093333,239.578947,117.842105,584.526316,13.498538,1
3815,133.844197,194.175,87.85,311.3,21.666564,1
3816,127.701109,340.250559,212.756152,274.561521,12.503299,1
3817,125.727177,306.988764,196.477528,418.494382,32.298968,1
3818,126.616697,315.342857,144.985714,260.328571,35.386669,1
3819,118.198845,313.907895,204.618421,508.026316,29.092587,1
3820,126.398295,412.721519,196.93038,364.924051,10.981777,1
3821,111.6875,392.538462,208.230769,377.076923,54.770095,1
3822,125.370166,298.4875,180.4375,557.0375,24.800592,1
3823,133.942708,298.083333,167.75,370.083333,64.231785,1
3824,123.237815,237.393333,110.92,481.833333,22.737865,1
3825,124.975348,237.201893,112.078864,570.637224,30.3518,1
3826,129.015665,236.55184,130.869565,375.852843,29.515514,1
3827,121.417947,232.448718,112.410256,496.730769,19.690188,1
3828,126.636641,262.325301,152.105422,423.572289,25.082871,1
3829,122.991113,250.481675,134.068063,468.413613,35.310044,1
3830,121.735946,291.72973,217.135135,406.891892,26.128105,1
3831,119.329787,329.765957,264.531915,592.893617,47.290603,1
3832,134.822076,235.578947,112.789474,553.210526,25.775842,1
3833,117.424809,271.486487,170.756757,379.567568,24.111653,1
3834,131.139373,321.277778,251.277778,581.018519,56.129397,1
3835,129.382198,234.199667,107.153078,655.592346,26.572225,1
3836,117.973916,233.44086,106.010753,695.145161,20.775602,1
3837,118.14922,239.176119,113.928358,643.435821,23.127097,1
3838,132.949574,228.992674,107.827839,567.684982,37.133053,1
3839,127.897931,235.887795,108.476378,687.214567,28.947165,1
3840,142.267528,236.882353,107.411765,583.823529,21.736468,1
3841,118.091001,250.048,120.416,645.6,22.862446,1
3842,132.427347,236.585799,113.695266,570.180473,30.11062,1
3843,131.736308,250.851613,117.754839,679.212903,26.746386,1
3844,120.918854,241.749319,113.544959,749.490463,22.244094,1
3845,129.54272,240.565217,113.858696,632.23913,23.404807,1
3846,116.01023,254.536585,122.943089,657.707317,25.399121,1
3847,125.993806,245.794643,113.916667,690.101191,32.371747,1
3848,128.394909,237.237288,115.567797,519.177966,31.186019,1
3849,116.992293,240.510204,114.153061,635.418367,21.341709,1
3850,133.257948,237.816092,114.172414,682.862069,33.358278,1
3851,130.840926,237.796078,111.843137,608.709804,37.560081,1
3852,115.356974,245.1875,109.4,737.3125,30.573273,1
3853,136.255208,244.75,110.583333,697.916667,40.635424,1
3854,134.843711,234.305,110.745,636.345,24.502958,1
3855,123.720981,241.821691,114.488971,693.485294,19.790326,1
3856,134.244811,230.473684,108.669173,470.849624,23.3246,1
3857,119.286368,242.040486,117.91498,575.769231,26.815307,1
3858,115.60037,245.191177,119.161765,724.544118,37.465864,1
3859,131.964316,228.917808,112.650685,484.691781,27.709065,1
3860,130.686352,211.902778,99.715278,386.534722,42.954549,1
3861,127.259506,240.25,118.51875,515.04375,30.838971,1
3862,134.160415,494.082397,346.059925,384.88764,48.084962,1
3863,135.483072,277.607143,161.246032,198.238095,14.822807,1
3864,129.5847,287.448649,167.108108,169.124324,26.575952,1
3865,121.088363,426.687831,304.216931,360.179894,24.990336,1
3866,127.078125,592.333333,429,470.333333,33.283713,1
3867,129.365204,709.45,540,597.65,31.795745,1
3868,123.446686,846.874286,653.845714,714.468571,30.958788,1
3869,126.890625,312.5,187,181.666667,17.608986,1
3870,128.37563,724.666667,544.226667,590.426667,43.195568,1
3871,123.824479,226.9125,104.825,498.88125,38.879517,1
3872,133.964924,259.945652,168.891304,393.5,11.252531,1
3873,136.73913,231.265306,111.489796,592.55102,29.565731,1
3874,138.313996,206.955882,100.661765,387.029412,22.641023,1
3875,136.675077,237.146342,113.634146,600.487805,27.871596,1
3876,124.428984,256.934343,166.020202,435.686869,13.408575,1
3877,115.7025,202.12,95,436.28,51.291387,1
3878,117.413044,238.020408,113.510204,667.795918,28.397708,1
3879,117.309779,243.251256,116.562814,553.38191,27.895812,1
3880,133.484055,224.090909,110.163636,446.236364,29.034753,1
3881,136.891848,236.62069,115.525862,608.560345,23.474952,1
3882,122.949597,943.451613,736.935484,778.387097,16.664405,1
3883,96.101563,843,662,742,9.218697,1
3884,127.921108,243.643312,140.766879,185.08535,8.5717,1
3885,126.361179,245.775652,156.046957,395.711304,14.558472,1
3886,119.955603,212.178082,98.808219,603.424658,25.349474,1
3887,134.727131,213.241135,94.475177,513.014184,34.464362,1
3888,129.230742,214.325714,100.057143,595.542857,32.930003,1
3889,125.553818,249.445676,122.305987,762.365854,26.455279,1
3890,130.410363,217.834711,97.570248,580.512397,33.732814,1
3891,126.137121,241.586539,112.115385,782.105769,32.560248,1
3892,119.013453,243.755102,117.479592,755.05102,27.661188,1
3893,118.285897,225.612245,108.326531,657.938776,24.816377,1
3894,121.018016,260.509599,125.849913,837.483421,21.343393,1
3895,128.755344,213.780488,96.408537,577.737805,45.682901,1
3896,133.573864,211.170455,96.784091,559.602273,39.014109,1
3897,124.846636,211.904546,94.690909,516.090909,48.021401,1
3898,136.021523,208.486842,93.526316,455.407895,29.2407,1
3899,136.955091,198.65,86.933333,421.941667,29.007738,1
3900,128.26227,182.95122,75.658537,285.634146,23.560622,1
3901,132.350619,265.777778,125.234568,821.54321,23.41962,1
3902,120.020202,217,100.52,593.36,18.458602,1
3903,122.3125,227.142857,104.761905,635.690476,27.921507,1
3904,137.09512,208.015873,90.97619,423.968254,27.990667,1
3905,132.378095,223.787879,100.651515,602.181818,59.904916,1
3906,129.280434,250.238938,118.00885,791.185841,32.836885,1
3907,129.899669,217.533835,96.864662,572.56391,44.235937,1
3908,131.792128,211.523659,97.44795,508.189274,38.752667,1
3909,129.90603,215.4375,98.4125,570.875,33.534774,1
3910,134.439499,195.888889,89.444444,394.355556,25.557884,1
3911,115.157117,214.676471,97.352941,536.931373,30.139042,1
3912,129.562409,214.91954,97.816092,516.471264,25.679066,1
3913,140.217247,199.342105,98.763158,408.973684,22.037883,1
3914,107.92803,234.151515,117.363636,630.636364,20.110485,1
3915,141.217391,217.9375,97.5625,501.21875,22.616344,1
3916,127.301522,226.635514,108.878505,632.018692,37.16208,1
3917,115.761798,228.635714,107.578571,623.792857,37.007181,1
3918,127.851629,226.759615,107.259615,590.942308,32.228055,1
3919,126.615535,214.719626,101.984424,559.286604,32.804,1
3920,120.776078,229.287293,107.469613,682.259669,36.641069,1
3921,140.136842,223.666667,105.083333,590.833333,26.623891,1
3922,130.385778,215.879781,98.972678,553.513661,33.398375,1
3923,131.602842,203.321429,95.464286,435.690476,24.329591,1
3924,124.887896,220.903915,100.3879,577.83274,35.434272,1
3925,114.474892,223.955665,103.674877,614.635468,27.433277,1
3926,132.752052,193.923913,88.820652,373.065217,24.262271,1
3927,126.642483,196.361111,87.333333,394.180556,33.932429,1
3928,122.141187,232.337079,119.674157,506.398876,28.589154,1
3929,134.06936,222.475862,117.103448,428.768966,31.050322,1
3930,110.530242,230.258065,116.741936,583.709677,20.156464,1
3931,129.670616,219.113208,101.075472,507.320755,53.190503,1
3932,139.640952,201.242424,91.954545,391.681818,23.775581,1
3933,121.890625,253.402913,148.058252,427.781553,19.0616,1
3934,140.420259,230.793103,119.482759,508.827586,30.396703,1
3935,123.89489,245.259259,119.064815,798.268519,38.726628,1
3936,124.89349,245.272189,118.713018,642.218935,35.453746,1
3937,121.2125,195.166667,88.033333,347.533333,39.113794,1
3938,129.535003,201.569106,91.756098,495.422764,32.665625,1
3939,122.025052,226.366667,112.566667,643.033333,40.121981,1
3940,123.685937,218.79646,104.522124,483.353982,37.171955,1
3941,130.009184,213,97.072961,507.995708,32.620969,1
3942,133.846561,241.987952,123.421687,575.843374,29.511403,1
3943,129.632184,232.166667,123.533333,434.6,34.570745,1
3944,133.357065,181.422414,89.681034,243.534483,15.007539,1
3945,128.126761,187.87234,87.202128,272.468085,18.520494,1
3946,116.598168,259.645833,137.020833,563.8125,20.575403,1
3947,131.116672,200.287879,88.474747,416.025253,39.354357,1
3948,119.915327,250.70615,139.615034,475.792711,27.989917,1
3949,123.017936,225.672535,106.816901,579.640845,30.835293,1
3950,129.830357,194.619048,89.619048,389.190476,24.614949,1
3951,139.324561,249.162791,142.976744,441.465116,26.591617,1
3952,134.442345,221.969112,107.444015,524.092664,27.156957,1
3953,128.469357,191.404762,92.642857,295.142857,27.068539,1
3954,125.518778,226.652273,107.738636,547.613636,33.770196,1
3955,131.502175,216.31383,97.792553,567.117021,27.518256,1
3956,119.35388,228.385417,107.659722,605.048611,30.801978,1
3957,129.6553,186.942857,76.685714,287.2,13.273735,1
3958,131.310618,197.95,84.35,383.05,18.723381,1
3959,87.140625,370,196,529,54.057261,1
3960,133.539149,252.819096,135.909548,205.08794,25.284754,1
3961,134.97379,257.709677,164.193548,313.258065,37.746264,1
3962,126.184705,325.122449,204.806122,334.357143,16.216238,1
3963,131.350504,373.196429,242.892857,482.625,27.369612,1
3964,125.445393,482.891892,278.675676,425.45946,18.620817,1
3965,141.613924,352.5,208.7,416.1,54.15524,1
3966,120.770235,492.583333,329.166667,435.625,48.346617,1
3967,114.452381,428.047619,278,518,118.857105,1
3968,122.159043,283.662921,134.94382,212.955056,39.292082,1
3969,126.96819,263.55184,151.809365,426.040134,27.347592,1
3970,129.053977,340.820225,215.179775,337.269663,25.549598,1
3971,130.820713,345.070175,232.45614,358.438597,24.046329,1
3972,117.725705,404.3,282.8,451.75,34.156981,1
3973,112.77349,519.93421,384.710526,491.289474,28.145632,1
3974,132.116667,450.6,306.8,374,82.218787,1
3975,130.815385,336.869347,211.035176,272.79397,10.440247,1
3976,133.706271,467.473684,341.31579,508.263158,61.433657,1
3977,122.156406,245.150443,123.61062,552.663717,21.001963,1
3978,118.710031,258.925,148.575,645.65,23.730308,1
3979,131.441826,269.223529,168.494118,573.176471,47.758959,1
3980,135.564055,246.059172,129.147929,532.715976,36.480377,1
3981,124.24632,415.994819,295.34715,449.025907,55.773495,1
3982,126.412337,444.827451,229.207843,378.819608,7.115902,1
3983,143.861979,225.75,109.583333,580.208333,27.098073,1
3984,123.313316,330.125,267.541667,723.895833,59.422043,1
3985,119.003514,360.976,323.688,784.584,60.34081,1
3986,135.140625,360.5,207.333333,292.333333,38.267607,1
3987,126.228142,462.804348,261.673913,397.652174,18.984971,1
3988,125.513221,271.884615,154.942308,405.442308,30.611736,1
3989,121.49933,507.79021,302.545455,441.447552,10.353349,1
3990,122.331126,314.473684,253.789474,737.894737,30.336433,1
3991,113.182292,222.416667,112.25,565.25,37.940377,1
3992,147.68,220.227273,110.863636,520.363636,20.665978,1
3993,134.935065,246,131.141304,556.76087,29.280347,1
3994,128.228705,333.877451,215.754902,323.980392,20.706354,1
3995,116.585938,258.472222,129.611111,650.694444,36.718122,1
3996,122.733179,231.416107,111.751678,615.16443,31.45153,1
3997,129.282378,302.644068,214.508475,632.932203,62.235096,1
3998,126.731308,242.943396,128.514151,506.056604,27.799763,1
3999,130.482018,248.623932,127.076923,554.153846,41.116664,1
4000,153.735119,259.238095,133.380952,432.190476,21.091422,1
4001,106.352632,253.083333,113.583333,426.833333,36.873282,1
4002,131.284306,237.843374,130.240964,453.036145,28.259313,1
4003,117.115752,243.419048,120.133333,584.542857,35.180493,1
4004,133.419847,241.772727,120.818182,586.681818,22.643568,1
4005,134.582956,264.571429,151.485714,418.442857,22.977207,1
4006,120.523196,238.020408,111.142857,580.469388,20.447024,1
4007,131.759697,238.768519,121.314815,491.171296,31.891378,1
4008,111.636364,249.413793,137.586207,601.862069,26.902608,1
4009,120.539246,236.580645,127.645161,606.870968,26.660451,1
4010,133.444444,230.631579,115.980263,591.638158,18.656966,1
4011,121.91213,241.614213,123.28934,548.208122,29.335949,1
4012,123.348317,249.679688,154.546875,426.949219,24.248183,1
4013,142.165179,242.571429,148.285714,376.142857,25.478282,1
4014,145.201923,235.769231,129.076923,433.153846,25.185936,1
4015,117.455744,261.06015,151.172932,500.601504,24.321596,1
4016,122.118996,247.318182,115.465909,603.829546,16.921428,1
4017,121.756507,245.623269,128.027701,517.578947,21.893887,1
4018,133.224006,244.855556,139.177778,430.866667,38.195378,1
4019,125.626922,231.712,113.824,602.104,23.805285,1
4020,135.461397,248.647059,134.382353,454.147059,44.957535,1
4021,118.614238,234.81579,113.25,612.460526,27.58556,1
4022,133.096845,228.880597,115.766169,563.154229,25.208466,1
4023,140.994318,231.060606,127.363636,420.363636,30.192252,1
4024,125.41959,237.471015,114.014493,575.036232,21.22615,1
4025,122.518056,226.459916,109.620253,599.021097,26.063376,1
4026,129.687084,237.96748,122.930081,495.185366,33.481881,1
4027,112.235931,241.724138,122.448276,565.931035,29.104265,1
4028,129.102041,228.830357,105.976191,672.538691,30.661795,1
4029,134.868805,220.728682,103.465116,617.403101,24.575685,1
4030,127.503906,258,147,491.75,44.813328,1
4031,122.211407,244.490196,153.617647,351.843137,16.110361,1
4032,131.239026,216.308176,103.867925,224.811321,20.766339,1
4033,102.383333,230.6,107.133333,490.933333,24.161862,1
4034,125.669096,222.465116,130.27907,268.581395,29.224352,1
4035,125.946106,403.830986,201.289738,355.871227,8.64578,1
4036,125.716055,225.557491,128.101045,194.285714,14.360709,1
4037,125.401409,226.666667,117.481482,416.37037,46.068864,1
4038,131.041463,190.144231,89.788462,218.086539,22.002738,1
4039,124.465699,330.989474,201.473684,346.073684,40.382279,1
4040,131.888256,188.568493,89.315068,128.80137,10.084083,1
4041,130.264095,203.964706,99.552941,300.435294,50.290896,1
4042,134.737892,348.818182,238.159091,348.977273,41.155238,1
4043,87.140625,417,256.5,369.5,28.442925,1
4044,100.773109,326.533333,250.6,399.2,12.861657,1
4045,126.977735,258.442983,167.368421,231.127193,19.945492,1
4046,138.431035,467.181818,255.772727,353.727273,41.725193,1
4047,128.689394,492.52,271.12,405.04,18.139636,1
4048,119.027561,523.716129,305.445161,443.529032,15.304058,1
4049,125.740192,220.438424,114.463054,415.837438,33.05827,1
4050,139.226563,439.416667,279.583333,426.583333,80.495816,1
4051,126.863103,445.145833,335.458333,582.3125,20.046777,1
4052,128.307049,465.580952,306.114286,477.790476,34.741473,1
4053,139.253653,219.8,117.366667,328.316667,28.896419,1
4054,123.388814,433.096774,403.672043,686.354839,24.618737,1
4055,133.371528,405.777778,331.944444,564.111111,36.839366,1
4056,121.877083,405.266667,348.933333,688.533333,36.406669,1
4057,131.957317,388.638889,322.444444,623.763889,79.262612,1
4058,143.558642,371.409836,287.47541,466.819672,45.098227,1
4059,116.128827,450.653061,437.061225,783.510204,20.598156,1
4060,124.594915,465.891892,377.810811,526.054054,104.364101,1
4061,122.817708,465,368.916667,613.333333,42.420759,1
4062,125.54533,486.326087,466.391304,765.282609,31.199129,1
4063,129.491335,271.451613,198.66129,324.16129,28.995124,1
4064,133.969626,216.648148,104.592593,323.740741,24.614845,1
4065,119.977645,502.571429,519.011905,796.452381,41.841949,1
4066,125.393701,427.1875,409.5,704.90625,55.92905,1
4067,131.656766,347.894737,288.973684,578.868421,38.980685,1
4068,121.028821,245.740602,130.93609,551.996241,38.318317,1
4069,134.359684,209.25,99.25,200.75,12.107429,1
4070,134.83676,238.029703,128.970297,464.841584,33.133196,1
4071,106.0625,449,418.769231,741.615385,45.801605,1
4072,121.81457,458.657895,392.289474,605.078947,16.140677,1
4073,129.463158,531.625,512.416667,728.083333,85.461614,1
4074,128.363636,222.972973,120.364865,365.972973,47.201354,1
4075,138.074428,564.666667,566.757576,790.969697,56.380643,1
4076,106.215,572.68,571.96,796.84,82.963606,1
4077,137.522073,227.181818,133.949495,246.626263,14.945495,1
4078,128.933856,363.227586,252.503448,338.993103,33.836936,1
4079,98.945313,522.125,504.375,772.375,93.976061,1
4080,106.903846,354.923077,295.384615,586.153846,77.853375,1
4081,126.804,273.75,170.25,369.5,21.40057,1
4082,134.577089,229.739726,115.09589,508.465753,28.981297,1
4083,93.892857,612,569,734,98.694954,1
4084,126.762883,447.326829,370.004878,550.590244,49.09102,1
4085,162.40625,609,599,778,80.0453,1
4086,121.231511,613.692308,672.461539,968.25641,64.56338,1
4087,121.312212,234.412844,118.366973,477.266055,38.078021,1
4088,129.341333,536.361702,511.680851,761.851064,78.323568,1
4089,122.98506,565.380952,604.730159,908.666667,27.644487,1
4090,134.010444,331.979167,272.020833,487.583333,46.147968,1
4091,126.226626,261.5,148.322581,632.120968,22.127469,1
4092,132.556952,240.685714,123.15873,496.406349,34.601394,1
4093,129.528571,262.818182,147.636364,722.727273,23.847527,1
4094,126.430736,465.793103,455.965517,714.448276,48.124171,1
4095,113.571429,316.090909,255.454546,464.818182,64.525813,1
4096,114.318343,227.90566,117.867925,554.886793,28.521176,1
4097,125.221591,357.977273,281.068182,460,38.439955,1
4098,131.313253,277.361702,167.191489,331.297872,21.846495,1
4099,126.412214,260.767956,141.287293,442.359116,40.569337,1
4100,140.805158,242.954546,145.590909,341,21.936234,1
4101,121.88866,249.868853,128.95082,682.409836,51.084619,1
4102,132.913402,237.472067,114.519553,543.081006,21.814687,1
4103,137.029056,261.307692,159.442308,406.461539,19.448565,1
4104,123.861243,325.308458,207.80597,298.089552,22.051164,1
4105,115.849268,237.493151,113.972603,570.876712,21.002962,1
4106,122.466921,250.969697,150.257576,466.227273,30.577127,1
4107,132.522324,257.897436,161.316239,439.495727,17.181928,1
4108,111.753927,230.833333,115.375,546.041667,30.424742,1
4109,144.26009,240.464286,135.071429,381.821429,18.584439,1
4110,127.554069,243.820513,127.153846,549.683761,30.56531,1
4111,140.715726,222.064516,104.612903,536.064516,28.821998,1
4112,130.495472,231.979381,129.659794,251.010309,41.607144,1
4113,119.214179,293.130952,203.380952,368.619048,34.444367,1
4114,126.820225,251.48718,136.205128,318.74359,39.777504,1
4115,123.857955,314.090909,211.090909,403.818182,30.402839,1
4116,126.844292,277.145078,179.26943,453.067358,16.350069,1
4117,129.463956,204.75,90.867647,455.397059,41.654764,1
4118,106.171875,281.125,208.125,372.75,23.940029,1
4119,135.517685,297,203.692308,316.615385,70.494002,1
4120,130.140714,206.628272,100.172775,174.863874,23.059615,1
4121,123.051606,254.345455,149.672727,384.727273,56.1796,1
4122,120.115681,307.877551,207.897959,502.632653,22.657896,1
4123,121.354167,327.416667,238.25,330.5,100.217125,1
4124,88.3125,344.666667,256,359.333333,73.079865,1
4125,120.197699,240.333333,125.333333,654.5,52.977508,1
4126,133.503413,258.459459,157.351351,514.621622,26.770431,1
